system:index,east,mean,north,south,west,.geo
17_20,75.15630221535736,1935.8551682787793,30.619112456770978,30.55950471061692,75.0950921357059,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.0950921357059,30.55950471061692],[75.15630221535736,30.55950471061692],[75.15630221535736,30.619112456770978],[75.0950921357059,30.619112456770978],[75.0950921357059,30.55950471061692]]]}"
17_21,75.21751229500882,1935.3550722429848,30.619112456770978,30.55950471061692,75.15630221535736,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.15630221535736,30.55950471061692],[75.21751229500882,30.55950471061692],[75.21751229500882,30.619112456770978],[75.15630221535736,30.619112456770978],[75.15630221535736,30.55950471061692]]]}"
17_22,75.27872237466028,1934.4463407388407,30.619112456770978,30.55950471061692,75.21751229500882,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.21751229500882,30.55950471061692],[75.27872237466028,30.55950471061692],[75.27872237466028,30.619112456770978],[75.21751229500882,30.619112456770978],[75.21751229500882,30.55950471061692]]]}"
17_23,75.33993245431174,1934.7404083909382,30.619112456770978,30.55950471061692,75.27872237466028,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.27872237466028,30.55950471061692],[75.33993245431174,30.55950471061692],[75.33993245431174,30.619112456770978],[75.27872237466028,30.619112456770978],[75.27872237466028,30.55950471061692]]]}"
17_24,75.4011425339632,1935.1906070591695,30.619112456770978,30.55950471061692,75.33993245431174,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.33993245431174,30.55950471061692],[75.4011425339632,30.55950471061692],[75.4011425339632,30.619112456770978],[75.33993245431174,30.619112456770978],[75.33993245431174,30.55950471061692]]]}"
17_25,75.46235261361466,1934.4834280672408,30.619112456770978,30.55950471061692,75.4011425339632,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.4011425339632,30.55950471061692],[75.46235261361466,30.55950471061692],[75.46235261361466,30.619112456770978],[75.4011425339632,30.619112456770978],[75.4011425339632,30.55950471061692]]]}"
17_26,75.52356269326613,1934.620446286157,30.619112456770978,30.55950471061692,75.46235261361467,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.46235261361467,30.55950471061692],[75.52356269326613,30.55950471061692],[75.52356269326613,30.619112456770978],[75.46235261361467,30.619112456770978],[75.46235261361467,30.55950471061692]]]}"
17_27,75.58477277291759,1934.4751767010873,30.619112456770978,30.55950471061692,75.52356269326613,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.52356269326613,30.55950471061692],[75.58477277291759,30.55950471061692],[75.58477277291759,30.619112456770978],[75.52356269326613,30.619112456770978],[75.52356269326613,30.55950471061692]]]}"
17_28,75.64598285256905,1934.825347011794,30.619112456770978,30.55950471061692,75.58477277291759,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.58477277291759,30.55950471061692],[75.64598285256905,30.55950471061692],[75.64598285256905,30.619112456770978],[75.58477277291759,30.619112456770978],[75.58477277291759,30.55950471061692]]]}"
17_29,75.70719293222051,1935.4098945926207,30.619112456770978,30.55950471061692,75.64598285256905,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.64598285256905,30.55950471061692],[75.70719293222051,30.55950471061692],[75.70719293222051,30.619112456770978],[75.64598285256905,30.619112456770978],[75.64598285256905,30.55950471061692]]]}"
17_30,75.76840301187197,1934.4380877380715,30.619112456770978,30.55950471061692,75.70719293222051,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.70719293222051,30.55950471061692],[75.76840301187197,30.55950471061692],[75.76840301187197,30.619112456770978],[75.70719293222051,30.619112456770978],[75.70719293222051,30.55950471061692]]]}"
17_31,75.82961309152343,1935.7386320692967,30.619112456770978,30.55950471061692,75.76840301187197,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.76840301187197,30.55950471061692],[75.82961309152343,30.55950471061692],[75.82961309152343,30.619112456770978],[75.76840301187197,30.619112456770978],[75.76840301187197,30.55950471061692]]]}"
17_32,75.89082317117489,1939.9098834457923,30.619112456770978,30.55950471061692,75.82961309152343,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.82961309152343,30.55950471061692],[75.89082317117489,30.55950471061692],[75.89082317117489,30.619112456770978],[75.82961309152343,30.619112456770978],[75.82961309152343,30.55950471061692]]]}"
17_33,75.95203325082635,1938.5466448271034,30.619112456770978,30.55950471061692,75.89082317117489,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.89082317117489,30.55950471061692],[75.95203325082635,30.55950471061692],[75.95203325082635,30.619112456770978],[75.89082317117489,30.619112456770978],[75.89082317117489,30.55950471061692]]]}"
17_34,76.0132433304778,1935.0804506279053,30.619112456770978,30.55950471061692,75.95203325082635,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.95203325082635,30.55950471061692],[76.0132433304778,30.55950471061692],[76.0132433304778,30.619112456770978],[75.95203325082635,30.619112456770978],[75.95203325082635,30.55950471061692]]]}"
17_35,76.07445341012927,1935.5393901196562,30.619112456770978,30.55950471061692,76.0132433304778,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.0132433304778,30.55950471061692],[76.07445341012927,30.55950471061692],[76.07445341012927,30.619112456770978],[76.0132433304778,30.619112456770978],[76.0132433304778,30.55950471061692]]]}"
17_36,76.13566348978073,1939.0953858331852,30.619112456770978,30.55950471061692,76.07445341012927,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.07445341012927,30.55950471061692],[76.13566348978073,30.55950471061692],[76.13566348978073,30.619112456770978],[76.07445341012927,30.619112456770978],[76.07445341012927,30.55950471061692]]]}"
17_37,76.19687356943219,1941.5513575547402,30.619112456770978,30.55950471061692,76.13566348978073,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.13566348978073,30.55950471061692],[76.19687356943219,30.55950471061692],[76.19687356943219,30.619112456770978],[76.13566348978073,30.619112456770978],[76.13566348978073,30.55950471061692]]]}"
17_38,76.25808364908364,1939.2034154417586,30.619112456770978,30.55950471061692,76.19687356943219,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.19687356943219,30.55950471061692],[76.25808364908364,30.55950471061692],[76.25808364908364,30.619112456770978],[76.19687356943219,30.619112456770978],[76.19687356943219,30.55950471061692]]]}"
17_39,76.3192937287351,1934.367034147057,30.619112456770978,30.55950471061692,76.25808364908364,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.25808364908364,30.55950471061692],[76.3192937287351,30.55950471061692],[76.3192937287351,30.619112456770978],[76.25808364908364,30.619112456770978],[76.25808364908364,30.55950471061692]]]}"
17_40,76.38050380838656,1932.605273478929,30.619112456770978,30.55950471061692,76.3192937287351,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.3192937287351,30.55950471061692],[76.38050380838656,30.55950471061692],[76.38050380838656,30.619112456770978],[76.3192937287351,30.619112456770978],[76.3192937287351,30.55950471061692]]]}"
17_41,76.44171388803802,1930.6999042529333,30.619112456770978,30.55950471061692,76.38050380838656,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.38050380838656,30.55950471061692],[76.44171388803802,30.55950471061692],[76.44171388803802,30.619112456770978],[76.38050380838656,30.619112456770978],[76.38050380838656,30.55950471061692]]]}"
17_42,76.5029239676895,1928.1099247013433,30.619112456770978,30.55950471061692,76.44171388803804,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.44171388803804,30.55950471061692],[76.5029239676895,30.55950471061692],[76.5029239676895,30.619112456770978],[76.44171388803804,30.619112456770978],[76.44171388803804,30.55950471061692]]]}"
17_43,76.56413404734096,1929.4464789772046,30.619112456770978,30.55950471061692,76.5029239676895,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.5029239676895,30.55950471061692],[76.56413404734096,30.55950471061692],[76.56413404734096,30.619112456770978],[76.5029239676895,30.619112456770978],[76.5029239676895,30.55950471061692]]]}"
17_44,76.62534412699242,1933.1048673935886,30.619112456770978,30.55950471061692,76.56413404734096,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.56413404734096,30.55950471061692],[76.62534412699242,30.55950471061692],[76.62534412699242,30.619112456770978],[76.56413404734096,30.619112456770978],[76.56413404734096,30.55950471061692]]]}"
17_45,76.68655420664388,1932.6995883934837,30.619112456770978,30.55950471061692,76.62534412699242,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.62534412699242,30.55950471061692],[76.68655420664388,30.55950471061692],[76.68655420664388,30.619112456770978],[76.62534412699242,30.619112456770978],[76.62534412699242,30.55950471061692]]]}"
17_46,76.74776428629534,1932.3476120298317,30.619112456770978,30.55950471061692,76.68655420664388,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.68655420664388,30.55950471061692],[76.74776428629534,30.55950471061692],[76.74776428629534,30.619112456770978],[76.68655420664388,30.619112456770978],[76.68655420664388,30.55950471061692]]]}"
17_47,76.8089743659468,1933.0311780152624,30.619112456770978,30.55950471061692,76.74776428629534,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.74776428629534,30.55950471061692],[76.8089743659468,30.55950471061692],[76.8089743659468,30.619112456770978],[76.74776428629534,30.619112456770978],[76.74776428629534,30.55950471061692]]]}"
17_48,76.87018444559826,1931.6826273608442,30.619112456770978,30.55950471061692,76.8089743659468,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.8089743659468,30.55950471061692],[76.87018444559826,30.55950471061692],[76.87018444559826,30.619112456770978],[76.8089743659468,30.619112456770978],[76.8089743659468,30.55950471061692]]]}"
17_49,76.93139452524971,1931.4350903021013,30.619112456770978,30.55950471061692,76.87018444559826,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.87018444559826,30.55950471061692],[76.93139452524971,30.55950471061692],[76.93139452524971,30.619112456770978],[76.87018444559826,30.619112456770978],[76.87018444559826,30.55950471061692]]]}"
18_4,74.17694094093399,1937.439708137419,30.678720202925035,30.619112456770978,74.11573086128253,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.11573086128253,30.619112456770978],[74.17694094093399,30.619112456770978],[74.17694094093399,30.678720202925035],[74.11573086128253,30.678720202925035],[74.11573086128253,30.619112456770978]]]}"
18_5,74.23815102058545,1935.868767992733,30.678720202925035,30.619112456770978,74.17694094093399,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.17694094093399,30.619112456770978],[74.23815102058545,30.619112456770978],[74.23815102058545,30.678720202925035],[74.17694094093399,30.678720202925035],[74.17694094093399,30.619112456770978]]]}"
18_6,74.29936110023691,1934.9113600563262,30.678720202925035,30.619112456770978,74.23815102058545,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.23815102058545,30.619112456770978],[74.29936110023691,30.619112456770978],[74.29936110023691,30.678720202925035],[74.23815102058545,30.678720202925035],[74.23815102058545,30.619112456770978]]]}"
18_7,74.36057117988837,1934.5913312457842,30.678720202925035,30.619112456770978,74.29936110023691,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.29936110023691,30.619112456770978],[74.36057117988837,30.619112456770978],[74.36057117988837,30.678720202925035],[74.29936110023691,30.678720202925035],[74.29936110023691,30.619112456770978]]]}"
18_8,74.42178125953983,1932.4787812409097,30.678720202925035,30.619112456770978,74.36057117988837,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.36057117988837,30.619112456770978],[74.42178125953983,30.619112456770978],[74.42178125953983,30.678720202925035],[74.36057117988837,30.678720202925035],[74.36057117988837,30.619112456770978]]]}"
18_9,74.4829913391913,1931.0815073734748,30.678720202925035,30.619112456770978,74.42178125953984,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.42178125953984,30.619112456770978],[74.4829913391913,30.619112456770978],[74.4829913391913,30.678720202925035],[74.42178125953984,30.678720202925035],[74.42178125953984,30.619112456770978]]]}"
18_10,74.54420141884276,1933.0062338780463,30.678720202925035,30.619112456770978,74.4829913391913,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.4829913391913,30.619112456770978],[74.54420141884276,30.619112456770978],[74.54420141884276,30.678720202925035],[74.4829913391913,30.678720202925035],[74.4829913391913,30.619112456770978]]]}"
18_11,74.60541149849422,1933.4577704373805,30.678720202925035,30.619112456770978,74.54420141884276,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.54420141884276,30.619112456770978],[74.60541149849422,30.619112456770978],[74.60541149849422,30.678720202925035],[74.54420141884276,30.678720202925035],[74.54420141884276,30.619112456770978]]]}"
18_12,74.66662157814568,1933.5533442272545,30.678720202925035,30.619112456770978,74.60541149849422,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.60541149849422,30.619112456770978],[74.66662157814568,30.619112456770978],[74.66662157814568,30.678720202925035],[74.60541149849422,30.678720202925035],[74.60541149849422,30.619112456770978]]]}"
18_13,74.72783165779714,1932.238935519712,30.678720202925035,30.619112456770978,74.66662157814568,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.66662157814568,30.619112456770978],[74.72783165779714,30.619112456770978],[74.72783165779714,30.678720202925035],[74.66662157814568,30.678720202925035],[74.66662157814568,30.619112456770978]]]}"
18_14,74.7890417374486,1935.8855493419705,30.678720202925035,30.619112456770978,74.72783165779714,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.72783165779714,30.619112456770978],[74.7890417374486,30.619112456770978],[74.7890417374486,30.678720202925035],[74.72783165779714,30.678720202925035],[74.72783165779714,30.619112456770978]]]}"
18_15,74.85025181710006,1935.6483044525805,30.678720202925035,30.619112456770978,74.7890417374486,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.7890417374486,30.619112456770978],[74.85025181710006,30.619112456770978],[74.85025181710006,30.678720202925035],[74.7890417374486,30.678720202925035],[74.7890417374486,30.619112456770978]]]}"
18_16,74.91146189675152,1936.7346177264458,30.678720202925035,30.619112456770978,74.85025181710006,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.85025181710006,30.619112456770978],[74.91146189675152,30.619112456770978],[74.91146189675152,30.678720202925035],[74.85025181710006,30.678720202925035],[74.85025181710006,30.619112456770978]]]}"
18_17,74.97267197640298,1938.3307739283555,30.678720202925035,30.619112456770978,74.91146189675152,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.91146189675152,30.619112456770978],[74.97267197640298,30.619112456770978],[74.97267197640298,30.678720202925035],[74.91146189675152,30.678720202925035],[74.91146189675152,30.619112456770978]]]}"
18_18,75.03388205605444,1938.5155088305185,30.678720202925035,30.619112456770978,74.97267197640298,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.97267197640298,30.619112456770978],[75.03388205605444,30.619112456770978],[75.03388205605444,30.678720202925035],[74.97267197640298,30.678720202925035],[74.97267197640298,30.619112456770978]]]}"
18_19,75.0950921357059,1937.213005086529,30.678720202925035,30.619112456770978,75.03388205605444,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.03388205605444,30.619112456770978],[75.0950921357059,30.619112456770978],[75.0950921357059,30.678720202925035],[75.03388205605444,30.678720202925035],[75.03388205605444,30.619112456770978]]]}"
18_20,75.15630221535736,1935.4051531280998,30.678720202925035,30.619112456770978,75.0950921357059,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.0950921357059,30.619112456770978],[75.15630221535736,30.619112456770978],[75.15630221535736,30.678720202925035],[75.0950921357059,30.678720202925035],[75.0950921357059,30.619112456770978]]]}"
18_21,75.21751229500882,1935.5332256358247,30.678720202925035,30.619112456770978,75.15630221535736,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.15630221535736,30.619112456770978],[75.21751229500882,30.619112456770978],[75.21751229500882,30.678720202925035],[75.15630221535736,30.678720202925035],[75.15630221535736,30.619112456770978]]]}"
18_22,75.27872237466028,1935.3831747067054,30.678720202925035,30.619112456770978,75.21751229500882,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.21751229500882,30.619112456770978],[75.27872237466028,30.619112456770978],[75.27872237466028,30.678720202925035],[75.21751229500882,30.678720202925035],[75.21751229500882,30.619112456770978]]]}"
18_23,75.33993245431174,1935.530878731831,30.678720202925035,30.619112456770978,75.27872237466028,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.27872237466028,30.619112456770978],[75.33993245431174,30.619112456770978],[75.33993245431174,30.678720202925035],[75.27872237466028,30.678720202925035],[75.27872237466028,30.619112456770978]]]}"
18_24,75.4011425339632,1935.2132475936887,30.678720202925035,30.619112456770978,75.33993245431174,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.33993245431174,30.619112456770978],[75.4011425339632,30.619112456770978],[75.4011425339632,30.678720202925035],[75.33993245431174,30.678720202925035],[75.33993245431174,30.619112456770978]]]}"
18_25,75.46235261361466,1934.487872266097,30.678720202925035,30.619112456770978,75.4011425339632,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.4011425339632,30.619112456770978],[75.46235261361466,30.619112456770978],[75.46235261361466,30.678720202925035],[75.4011425339632,30.678720202925035],[75.4011425339632,30.619112456770978]]]}"
18_26,75.52356269326613,1935.2239892682803,30.678720202925035,30.619112456770978,75.46235261361467,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.46235261361467,30.619112456770978],[75.52356269326613,30.619112456770978],[75.52356269326613,30.678720202925035],[75.46235261361467,30.678720202925035],[75.46235261361467,30.619112456770978]]]}"
18_27,75.58477277291759,1935.971126841442,30.678720202925035,30.619112456770978,75.52356269326613,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.52356269326613,30.619112456770978],[75.58477277291759,30.619112456770978],[75.58477277291759,30.678720202925035],[75.52356269326613,30.678720202925035],[75.52356269326613,30.619112456770978]]]}"
18_28,75.64598285256905,1937.4745789526698,30.678720202925035,30.619112456770978,75.58477277291759,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.58477277291759,30.619112456770978],[75.64598285256905,30.619112456770978],[75.64598285256905,30.678720202925035],[75.58477277291759,30.678720202925035],[75.58477277291759,30.619112456770978]]]}"
18_29,75.70719293222051,1937.537738057925,30.678720202925035,30.619112456770978,75.64598285256905,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.64598285256905,30.619112456770978],[75.70719293222051,30.619112456770978],[75.70719293222051,30.678720202925035],[75.64598285256905,30.678720202925035],[75.64598285256905,30.619112456770978]]]}"
18_30,75.76840301187197,1936.9108846088336,30.678720202925035,30.619112456770978,75.70719293222051,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.70719293222051,30.619112456770978],[75.76840301187197,30.619112456770978],[75.76840301187197,30.678720202925035],[75.70719293222051,30.678720202925035],[75.70719293222051,30.619112456770978]]]}"
18_31,75.82961309152343,1937.5160484286407,30.678720202925035,30.619112456770978,75.76840301187197,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.76840301187197,30.619112456770978],[75.82961309152343,30.619112456770978],[75.82961309152343,30.678720202925035],[75.76840301187197,30.678720202925035],[75.76840301187197,30.619112456770978]]]}"
18_32,75.89082317117489,1939.3542425835658,30.678720202925035,30.619112456770978,75.82961309152343,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.82961309152343,30.619112456770978],[75.89082317117489,30.619112456770978],[75.89082317117489,30.678720202925035],[75.82961309152343,30.678720202925035],[75.82961309152343,30.619112456770978]]]}"
18_33,75.95203325082635,1937.438777688438,30.678720202925035,30.619112456770978,75.89082317117489,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.89082317117489,30.619112456770978],[75.95203325082635,30.619112456770978],[75.95203325082635,30.678720202925035],[75.89082317117489,30.678720202925035],[75.89082317117489,30.619112456770978]]]}"
18_34,76.0132433304778,1936.0586783802496,30.678720202925035,30.619112456770978,75.95203325082635,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.95203325082635,30.619112456770978],[76.0132433304778,30.619112456770978],[76.0132433304778,30.678720202925035],[75.95203325082635,30.678720202925035],[75.95203325082635,30.619112456770978]]]}"
18_35,76.07445341012927,1937.1973205115075,30.678720202925035,30.619112456770978,76.0132433304778,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.0132433304778,30.619112456770978],[76.07445341012927,30.619112456770978],[76.07445341012927,30.678720202925035],[76.0132433304778,30.678720202925035],[76.0132433304778,30.619112456770978]]]}"
18_36,76.13566348978073,1938.9170538139506,30.678720202925035,30.619112456770978,76.07445341012927,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.07445341012927,30.619112456770978],[76.13566348978073,30.619112456770978],[76.13566348978073,30.678720202925035],[76.07445341012927,30.678720202925035],[76.07445341012927,30.619112456770978]]]}"
18_37,76.19687356943219,1938.6815340457847,30.678720202925035,30.619112456770978,76.13566348978073,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.13566348978073,30.619112456770978],[76.19687356943219,30.619112456770978],[76.19687356943219,30.678720202925035],[76.13566348978073,30.678720202925035],[76.13566348978073,30.619112456770978]]]}"
18_38,76.25808364908364,1936.783101440915,30.678720202925035,30.619112456770978,76.19687356943219,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.19687356943219,30.619112456770978],[76.25808364908364,30.619112456770978],[76.25808364908364,30.678720202925035],[76.19687356943219,30.678720202925035],[76.19687356943219,30.619112456770978]]]}"
18_39,76.3192937287351,1933.8448228512761,30.678720202925035,30.619112456770978,76.25808364908364,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.25808364908364,30.619112456770978],[76.3192937287351,30.619112456770978],[76.3192937287351,30.678720202925035],[76.25808364908364,30.678720202925035],[76.25808364908364,30.619112456770978]]]}"
18_40,76.38050380838656,1932.0018034041766,30.678720202925035,30.619112456770978,76.3192937287351,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.3192937287351,30.619112456770978],[76.38050380838656,30.619112456770978],[76.38050380838656,30.678720202925035],[76.3192937287351,30.678720202925035],[76.3192937287351,30.619112456770978]]]}"
18_41,76.44171388803802,1929.600310923875,30.678720202925035,30.619112456770978,76.38050380838656,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.38050380838656,30.619112456770978],[76.44171388803802,30.619112456770978],[76.44171388803802,30.678720202925035],[76.38050380838656,30.678720202925035],[76.38050380838656,30.619112456770978]]]}"
18_42,76.5029239676895,1928.2683194017018,30.678720202925035,30.619112456770978,76.44171388803804,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.44171388803804,30.619112456770978],[76.5029239676895,30.619112456770978],[76.5029239676895,30.678720202925035],[76.44171388803804,30.678720202925035],[76.44171388803804,30.619112456770978]]]}"
18_43,76.56413404734096,1929.4560841520647,30.678720202925035,30.619112456770978,76.5029239676895,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.5029239676895,30.619112456770978],[76.56413404734096,30.619112456770978],[76.56413404734096,30.678720202925035],[76.5029239676895,30.678720202925035],[76.5029239676895,30.619112456770978]]]}"
18_44,76.62534412699242,1932.674622541317,30.678720202925035,30.619112456770978,76.56413404734096,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.56413404734096,30.619112456770978],[76.62534412699242,30.619112456770978],[76.62534412699242,30.678720202925035],[76.56413404734096,30.678720202925035],[76.56413404734096,30.619112456770978]]]}"
18_45,76.68655420664388,1932.9528771228916,30.678720202925035,30.619112456770978,76.62534412699242,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.62534412699242,30.619112456770978],[76.68655420664388,30.619112456770978],[76.68655420664388,30.678720202925035],[76.62534412699242,30.678720202925035],[76.62534412699242,30.619112456770978]]]}"
18_46,76.74776428629534,1934.2682933780998,30.678720202925035,30.619112456770978,76.68655420664388,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.68655420664388,30.619112456770978],[76.74776428629534,30.619112456770978],[76.74776428629534,30.678720202925035],[76.68655420664388,30.678720202925035],[76.68655420664388,30.619112456770978]]]}"
18_47,76.8089743659468,1934.237285821661,30.678720202925035,30.619112456770978,76.74776428629534,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.74776428629534,30.619112456770978],[76.8089743659468,30.619112456770978],[76.8089743659468,30.678720202925035],[76.74776428629534,30.678720202925035],[76.74776428629534,30.619112456770978]]]}"
18_48,76.87018444559826,1931.223274566182,30.678720202925035,30.619112456770978,76.8089743659468,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.8089743659468,30.619112456770978],[76.87018444559826,30.619112456770978],[76.87018444559826,30.678720202925035],[76.8089743659468,30.678720202925035],[76.8089743659468,30.619112456770978]]]}"
18_49,76.93139452524971,1930.661466914181,30.678720202925035,30.619112456770978,76.87018444559826,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.87018444559826,30.619112456770978],[76.93139452524971,30.619112456770978],[76.93139452524971,30.678720202925035],[76.87018444559826,30.678720202925035],[76.87018444559826,30.619112456770978]]]}"
19_5,74.23815102058545,1938.176111799999,30.738327949079096,30.67872020292504,74.17694094093399,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.17694094093399,30.67872020292504],[74.23815102058545,30.67872020292504],[74.23815102058545,30.738327949079096],[74.17694094093399,30.738327949079096],[74.17694094093399,30.67872020292504]]]}"
19_6,74.29936110023691,1937.33788646544,30.738327949079096,30.67872020292504,74.23815102058545,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.23815102058545,30.67872020292504],[74.29936110023691,30.67872020292504],[74.29936110023691,30.738327949079096],[74.23815102058545,30.738327949079096],[74.23815102058545,30.67872020292504]]]}"
19_7,74.36057117988837,1935.3464942826074,30.738327949079096,30.67872020292504,74.29936110023691,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.29936110023691,30.67872020292504],[74.36057117988837,30.67872020292504],[74.36057117988837,30.738327949079096],[74.29936110023691,30.738327949079096],[74.29936110023691,30.67872020292504]]]}"
19_8,74.42178125953983,1932.9011586579172,30.738327949079096,30.67872020292504,74.36057117988837,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.36057117988837,30.67872020292504],[74.42178125953983,30.67872020292504],[74.42178125953983,30.738327949079096],[74.36057117988837,30.738327949079096],[74.36057117988837,30.67872020292504]]]}"
19_9,74.4829913391913,1932.8149209907126,30.738327949079096,30.67872020292504,74.42178125953984,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.42178125953984,30.67872020292504],[74.4829913391913,30.67872020292504],[74.4829913391913,30.738327949079096],[74.42178125953984,30.738327949079096],[74.42178125953984,30.67872020292504]]]}"
19_10,74.54420141884276,1932.8642618651531,30.738327949079096,30.67872020292504,74.4829913391913,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.4829913391913,30.67872020292504],[74.54420141884276,30.67872020292504],[74.54420141884276,30.738327949079096],[74.4829913391913,30.738327949079096],[74.4829913391913,30.67872020292504]]]}"
19_11,74.60541149849422,1933.476161537115,30.738327949079096,30.67872020292504,74.54420141884276,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.54420141884276,30.67872020292504],[74.60541149849422,30.67872020292504],[74.60541149849422,30.738327949079096],[74.54420141884276,30.738327949079096],[74.54420141884276,30.67872020292504]]]}"
19_12,74.66662157814568,1932.399632222385,30.738327949079096,30.67872020292504,74.60541149849422,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.60541149849422,30.67872020292504],[74.66662157814568,30.67872020292504],[74.66662157814568,30.738327949079096],[74.60541149849422,30.738327949079096],[74.60541149849422,30.67872020292504]]]}"
