system:index,east,max,mean,min,north,south,stdDev,west,.geo
13_25,75.46235261361466,1936.7470320913358,1932.4353426584294,1931.7292084436322,30.380681472154745,30.321073726000687,1.9330988192751057,75.4011425339632,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.4011425339632,30.321073726000687],[75.46235261361466,30.321073726000687],[75.46235261361466,30.380681472154745],[75.4011425339632,30.380681472154745],[75.4011425339632,30.321073726000687]]]}"
13_26,75.52356269326613,1936.7470320913358,1936.122505655162,1935.4409091944572,30.380681472154745,30.321073726000687,0.5131386847041912,75.46235261361467,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.46235261361467,30.321073726000687],[75.52356269326613,30.321073726000687],[75.52356269326613,30.380681472154745],[75.46235261361467,30.380681472154745],[75.46235261361467,30.321073726000687]]]}"
13_27,75.58477277291759,1935.8286306863517,1935.0658995611052,1934.6403765938899,30.380681472154745,30.321073726000687,0.502659499636211,75.52356269326613,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.52356269326613,30.321073726000687],[75.58477277291759,30.321073726000687],[75.58477277291759,30.380681472154745],[75.52356269326613,30.380681472154745],[75.52356269326613,30.321073726000687]]]}"
13_28,75.64598285256905,1934.7787652673517,1933.304469765295,1932.8794987669892,30.380681472154745,30.321073726000687,0.7538530964305911,75.58477277291759,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.58477277291759,30.321073726000687],[75.64598285256905,30.321073726000687],[75.64598285256905,30.380681472154745],[75.58477277291759,30.380681472154745],[75.58477277291759,30.321073726000687]]]}"
13_29,75.70719293222051,1934.832013994383,1933.704691036478,1932.8794987669892,30.380681472154745,30.321073726000687,0.7432841650049828,75.64598285256905,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.64598285256905,30.321073726000687],[75.70719293222051,30.321073726000687],[75.70719293222051,30.380681472154745],[75.64598285256905,30.380681472154745],[75.64598285256905,30.321073726000687]]]}"
13_30,75.76840301187197,1937.0911066522606,1936.0253850601505,1934.461562160107,30.380681472154745,30.321073726000687,1.1273775627824498,75.70719293222051,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.70719293222051,30.321073726000687],[75.76840301187197,30.321073726000687],[75.76840301187197,30.380681472154745],[75.70719293222051,30.380681472154745],[75.70719293222051,30.321073726000687]]]}"
13_31,75.82961309152343,1937.0911066522606,1936.635842527829,1935.5079194640032,30.380681472154745,30.321073726000687,0.5358413003362101,75.76840301187197,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.76840301187197,30.321073726000687],[75.82961309152343,30.321073726000687],[75.82961309152343,30.380681472154745],[75.76840301187197,30.380681472154745],[75.76840301187197,30.321073726000687]]]}"
13_32,75.89082317117489,1936.4236522641793,1935.9081864552534,1935.5079194640032,30.380681472154745,30.321073726000687,0.3310244104724403,75.82961309152343,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.82961309152343,30.321073726000687],[75.89082317117489,30.321073726000687],[75.89082317117489,30.380681472154745],[75.82961309152343,30.380681472154745],[75.82961309152343,30.321073726000687]]]}"
13_33,75.95203325082635,1936.4236522641793,1935.415495876539,1934.782911745636,30.380681472154745,30.321073726000687,0.616012517870443,75.89082317117489,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.89082317117489,30.321073726000687],[75.95203325082635,30.321073726000687],[75.95203325082635,30.380681472154745],[75.89082317117489,30.380681472154745],[75.89082317117489,30.321073726000687]]]}"
13_34,76.0132433304778,1935.9708016626314,1934.8840993270405,1934.6335906741049,30.380681472154745,30.321073726000687,0.4402643007398716,75.95203325082635,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.95203325082635,30.321073726000687],[76.0132433304778,30.321073726000687],[76.0132433304778,30.380681472154745],[75.95203325082635,30.380681472154745],[75.95203325082635,30.321073726000687]]]}"
13_35,76.07445341012927,1935.2101420826234,1934.263358350942,1933.2392271372369,30.380681472154745,30.321073726000687,0.8244726224510749,76.0132433304778,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.0132433304778,30.321073726000687],[76.07445341012927,30.321073726000687],[76.07445341012927,30.380681472154745],[76.0132433304778,30.380681472154745],[76.0132433304778,30.321073726000687]]]}"
13_36,76.13566348978073,1935.0685499906742,1932.6470065439148,1932.1561882806106,30.380681472154745,30.321073726000687,0.9258378416649652,76.07445341012927,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.07445341012927,30.321073726000687],[76.13566348978073,30.321073726000687],[76.13566348978073,30.380681472154745],[76.07445341012927,30.380681472154745],[76.07445341012927,30.321073726000687]]]}"
13_37,76.19687356943219,1935.0685499906742,1933.7078715054627,1932.6675970619522,30.380681472154745,30.321073726000687,0.8928148583847344,76.13566348978073,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.13566348978073,30.321073726000687],[76.19687356943219,30.321073726000687],[76.19687356943219,30.380681472154745],[76.13566348978073,30.380681472154745],[76.13566348978073,30.321073726000687]]]}"
13_38,76.25808364908364,1934.8847398799803,1934.103163517866,1931.5227406659305,30.380681472154745,30.321073726000687,1.3210257867397681,76.19687356943219,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.19687356943219,30.321073726000687],[76.25808364908364,30.321073726000687],[76.25808364908364,30.380681472154745],[76.19687356943219,30.380681472154745],[76.19687356943219,30.321073726000687]]]}"
13_39,76.3192937287351,1935.7601561689974,1933.798238568267,1931.4763734125506,30.380681472154745,30.321073726000687,1.624307857571891,76.25808364908364,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.25808364908364,30.321073726000687],[76.3192937287351,30.321073726000687],[76.3192937287351,30.380681472154745],[76.25808364908364,30.380681472154745],[76.25808364908364,30.321073726000687]]]}"
13_40,76.38050380838656,1937.061533706769,1935.6918338922421,1933.5963965799924,30.380681472154745,30.321073726000687,1.2377043671658263,76.3192937287351,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.3192937287351,30.321073726000687],[76.38050380838656,30.321073726000687],[76.38050380838656,30.380681472154745],[76.3192937287351,30.380681472154745],[76.3192937287351,30.321073726000687]]]}"
13_41,76.44171388803802,1937.1073490987935,1936.4967094846795,1934.8716760981506,30.380681472154745,30.321073726000687,0.9816304689326745,76.38050380838656,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.38050380838656,30.321073726000687],[76.44171388803802,30.321073726000687],[76.44171388803802,30.380681472154745],[76.38050380838656,30.380681472154745],[76.38050380838656,30.321073726000687]]]}"
13_42,76.5029239676895,1937.1073490987935,1935.9043905927294,1934.4428102538009,30.380681472154745,30.321073726000687,0.9676217692653514,76.44171388803804,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.44171388803804,30.321073726000687],[76.5029239676895,30.321073726000687],[76.5029239676895,30.380681472154745],[76.44171388803804,30.380681472154745],[76.44171388803804,30.321073726000687]]]}"
13_43,76.56413404734096,1935.8864443074249,1934.516079149915,1932.6791284245303,30.380681472154745,30.321073726000687,1.1601415652893439,76.5029239676895,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.5029239676895,30.321073726000687],[76.56413404734096,30.321073726000687],[76.56413404734096,30.380681472154745],[76.5029239676895,30.380681472154745],[76.5029239676895,30.321073726000687]]]}"
13_44,76.62534412699242,1934.492880315572,1932.519823469307,1932.0455455390024,30.380681472154745,30.321073726000687,0.9096888971301627,76.56413404734096,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.56413404734096,30.321073726000687],[76.62534412699242,30.321073726000687],[76.62534412699242,30.380681472154745],[76.56413404734096,30.380681472154745],[76.56413404734096,30.321073726000687]]]}"
